lat,long,Category,Source,name,website,address,icon
41.8351924,-87.8387778,Innovation Center,Innovation Center,Brookfield Zoo,http://www.czs.org,8400 W 31st St.,grn_stars
41.8371602,-87.6269549,Innovation Center,Innovation Center,"Department of Civil, Architectural, and Environmental Engineering ",http://www.iit.edu/engineering/cae/,3201 S. Dearborn St.  ,grn_stars
,,Innovation Center,Innovation Center,Illinois Open Technology Challenge,http://illinoisopentech.org/,,grn_stars
41.8883695,-87.6353645,Innovation Center,Innovation Center,Illinois Science and Technology Coalition,http://istcoalition.org/,222 Merchandise Mart Plaza ,grn_stars
41.8883695,-87.6353645,Innovation Center,Innovation Center,Open Gov Hack Night,http://opengovhacknight.eventbrite.com/,1871,grn_stars
41.8883695,-87.6353645,Innovation Center,Innovation Center,Startup Leadership Program Chicago,http://www.startupleadership.com/chapters/chicago,1871,grn_stars
41.8883695,-87.6353645,Innovation Center,Innovation Center,Chicago Data Visualization Group,http://www.meetup.com/The-Chicago-Data-Visualization-Group/,1871,grn_stars
41.8883695,-87.6353645,Innovation Center,Innovation Center,Chicago Women's Developers' Hack Night,http://www.meetup.com/WomanDevelopers/,1871,grn_stars
41.7544479,-88.113791,Innovation Center,Innovation Center,Illinois Partners,http://illinoispartners.com/,1212 S. Naper Blvd.,grn_stars
,,Innovation Center,Innovation Center,MeetAdvisors,http://www.meetadvisors.com/,,grn_stars
,,Innovation Center,Innovation Center,StarterPad,http://starterpad.com/,,grn_stars
41.9326868,-87.6458232,Innovation Center,Innovation Center,Amplify'd,http://csutil.statefarm.com/amplifyd/,659 W. Diversey,grn_stars
39.1108737,-84.5157004,Innovation Center,Innovation Center,The Brandery,http://brandery.org/,1411 Vine Street,grn_stars
41.966602,-87.675075,Innovation Center,Innovation Center,Insight Accelerator Labs,http://www.insightpd.com/insight-labs/,4660 North Ravenswood Avenue,grn_stars
,,Innovation Center,Innovation Center,Seed Chicago,http://www.kickstarter.com/pages/seedchicago,,grn_stars
41.8846037,-87.6251204,Innovation Center,Innovation Center,After School Matters,http://www.afterschoolmatters.org/,66 East Randolph Street ,grn_stars
41.786022,-87.595577,Innovation Center,Innovation Center,CampCEO,http://sbdc.siu.edu/,1740 Innovation Drive,grn_stars
41.7860223,-87.5955774,Innovation Center,Innovation Center,Collegiate Scholars Program,http://collegiatescholars.uchicago.edu/,The Mott Building ,grn_stars
41.87647,-87.648036,Innovation Center,Innovation Center,Communities in Schools Chicago,http://www.chicagocis.org/home/index.asp,815 West Van Buren,grn_stars
41.8969173,-87.6435474,Innovation Center,Innovation Center,Future Founders Foundation,http://www.futurefounders.com/,600 W. Chicago Ave.,grn_stars
41.8969173,-87.6435474,Innovation Center,Innovation Center,Connect to the Future,http://futurefounders.com/programs/connect-to-the-future/,600 W. Chicago Ave.,grn_stars
41.786522,-88.3552629,Innovation Center,Innovation Center,CoolHub by IMSA,http://coolhub.imsa.edu/web/talent/what-is-talent,1500 Sullivan Rd.,grn_stars
,,Innovation Center,Innovation Center,Effingham CEO,http://www.effinghamceo.com/,,grn_stars
,,Innovation Center,Innovation Center,Hive Learning Network,http://www.hivechicago.org/,,grn_stars
,,Innovation Center,Innovation Center,Illinois Innovation Talent Program,http://www.isbe.net/,,grn_stars
,,Innovation Center,Innovation Center,Science WoRx ,http://www.astellas.us/social/community/scienceworx.html,,grn_stars
41.8779187,-87.6519507,Innovation Center,Innovation Center,The Network for Teaching Entrepreneurship,http://www.nfte.com/what/programs/chicago,222 S. Morgan Street,grn_stars
39.841122,-88.9760531,Innovation Center,Innovation Center,iSmartGirls,http://www.millikin.edu/academics/tabor/entrepreneurship/ismart/Pages/default.aspx,1184 W. Main Street,grn_stars
41.887347,-87.625717,Innovation Center,Innovation Center,EDUCATE Center,http://www.ibioed.org/,65 E Wacker Place,grn_stars
,,Innovation Center,Innovation Center,CodeNow,http://codenow.org/,,grn_stars
41.8759401,-87.6248936,Innovation Center,Innovation Center,"Teen Entrepreneurship Academy, Roosevelt University",http://www.roosevelt.edu/Business/Academy.aspx,430 S. Michigan Ave.,grn_stars
,,Innovation Center,Innovation Center,Jessica's Test,,4043 N. Ravenswood Ave.,grn_stars
41.88549,-87.627769,Innovation Center,Innovation Center,World Business Chicago,http://www.worldbusinesschicago.com/,177 N. State Street,grn_stars
41.882707,-87.631169,Innovation Center,Innovation Center,Tribeca Flashpoint Media Arts Academy,http://www.tfa.edu/,28 North Clark Street,grn_stars
41.933985,-88.764017,Innovation Center,Innovation Center,Technology Transfer Office,http://www.tto.niu.edu/tto/,231 N. Annie Glidden Road,grn_stars
41.7893998,-87.5963929,Innovation Center,Innovation Center,Polsky Center Accelerator Program,http://polskycenter.com/accelerator/,Polsky Center for Entrepreneurship at The U of C Booth School of Business,grn_stars
41.890308,-87.628954,Innovation Center,Innovation Center,Built In Chicago Startup Launch,http://www.builtinchicago.org/events/bic-launch,22 W. Hubbard Street,grn_stars
41.89864,-87.622754,Innovation Center,Innovation Center,Valor Equity Partners,http://www.valorep.com/,875 North Michigan Avenue,grn_stars
37.798493,-122.449837,Innovation Center,Innovation Center,Breakout Labs,http://www.breakoutlabs.org/home.html,1 Letterman Drive,grn_stars
41.883852,-87.632061,Innovation Center,Innovation Center,Monthly Business Education Workshop,http://www.cityofchicago.org/city/en/depts/bacp/supp_info/business_educationworkshops.html,121 N. LaSalle St. ,grn_stars
41.883852,-87.632061,Innovation Center,Innovation Center,Business Start-Up Certificate Program,http://www.cityofchicago.org/city/en/depts/bacp/supp_info/business_educationworkshops.html,121 N. LaSalle St. ,grn_stars
,,Innovation Center,Innovation Center,Rocket Fuel Labs,http://www.rocketfuellabs.com/,,grn_stars
41.806582,-88.127227,Innovation Center,Innovation Center,Business Innovation Services,http://bis.illinois.edu/,Warrenville Rd.,grn_stars
41.858376,-87.660306,Innovation Center,Innovation Center,Cibola,http://buildcibola.wix.com/cibola,1647 South Blue Island,grn_stars
41.882079,-87.634442,Innovation Center,Innovation Center,"Ocean Tomo, LLC",http://www.oceantomo.com/,200 W. Madison ,grn_stars
41.945433,-87.706517,Innovation Center,Innovation Center,Pumping Station One,http://pumpingstationone.org/,3519 N Elston Ave,grn_stars
,,Innovation Center,Innovation Center,StartupStay,https://startupstay.com/,,grn_stars
41.889853,-87.6355433,Innovation Center,Innovation Center,Wavetable Labs,http://wavetable.com/,222 W. Hubbard St.,grn_stars
41.8715206,-87.6727085,Innovation Center,Innovation Center,Chancellor's Innovation Fund,http://otm.uic.edu/articles/2013-04-26/uic-chancellors-innovation-fund-highlighted-chicag,1853 West Polk Street,grn_stars
41.8877751,-87.6310507,Innovation Center,Innovation Center,The 3D Printer Experience,http://www.the3DPrintereXperience.com/,316 North Clark Street,grn_stars
,,Innovation Center,Innovation Center,BizSpark,http://www.microsoft.com/bizspark/,,grn_stars
41.8795749,-87.6415224,Innovation Center,Innovation Center,Licensing Executives Society - Chicago Chapter,http://www.lesusacanada.org/chapters/usa/chicago-chapter,550 W. Adams St.,grn_stars
,,Innovation Center,Innovation Center,Center for Applied Innovation,http://www.appliedinnovation.org/,,grn_stars
41.8993316,-87.9411183,Innovation Center,Innovation Center,Maddock Douglas,http://maddockdouglas.com/,111 Adell Place,grn_stars
41.8993316,-87.9411183,Innovation Center,Innovation Center,Ringleader Ventures,http://ringleaderventures.com/,111 Adell Place,grn_stars
41.6826648,-88.1076534,Innovation Center,Innovation Center,InSPIRE Illinois,http://www.inspireillinois.org,590 Territorial Drive,grn_stars
,,Innovation Center,Innovation Center,StartupDigest,http://startupdigest.com/chicago/,,grn_stars
41.881329,-87.630141,Innovation Center,Innovation Center,Technori Pitch,http://technori.com/pitch/,Chase Auditorium,grn_stars
,,Innovation Center,Innovation Center,ChicagoHour,http://www.chicagohour.com/,,grn_stars
40.104138,-88.2301,Innovation Center,Innovation Center,Illinois MakerLab,http://makerlab.illinois.edu/,607 East Gregory Drive,grn_stars
41.773019,-87.817757,Innovation Center,Innovation Center,National Center for Food Safety and Technology,http://www.iit.edu/ifsh/research_centers/ncfst/,6502 South Archer Road,grn_stars
41.773019,-87.817757,Innovation Center,Innovation Center,Center for Nutrition Research,http://www.iit.edu/ifsh/research_centers/ncnr/,6502 South Archer Road,grn_stars
41.773019,-87.817757,Innovation Center,Innovation Center,Center for Processing Innovation,http://www.iit.edu/ifsh/research_centers/ncpi/,6502 South Archer Road,grn_stars
41.773019,-87.817757,Innovation Center,Innovation Center,IFSH Center for Specialty Programs,http://www.iit.edu/ifsh/research_centers/css/,6502 South Archer Road,grn_stars
41.990264,-87.717242,Innovation Center,Innovation Center,Duman Entrepreneurship Center Small Business Development Center,http://jvschicago.org/duman/,3525 West Peterson Avenue,grn_stars
,,Innovation Center,Innovation Center,Entrepreneurs-in-Residence,http://www.researchpark.illinois.edu/resources/entrepreneur-residence-program,60 Hazelwood Drive,grn_stars
41.8866245,-87.6351487,Innovation Center,Innovation Center,Illinois Venture Capital Association,http://www.illinoisvc.org/,225 W. Wacker Drive,grn_stars
41.949382,-87.673597,Innovation Center,Innovation Center,Deaf Communication,http://www.deafcomm.net,3711 N Ravenswood Ave,grn_stars
41.880774,-87.632138,Innovation Center,Innovation Center,Glines Associates,http://www.glinesassociates.com/,39 S. LaSalle Street,grn_stars
41.8883695,-87.6353645,Innovation Center,Innovation Center,R&D STEM Learning Exchange,http://istcoalition.org/illinois-science-and-technology-institute/rd-stem-learning-exchange/,222 Merchandise Mart Plaza,grn_stars
41.890123,-87.63234,Innovation Center,Innovation Center,ColorJar,www.colorjar.com,435 N Lasalle,grn_stars
42.15407,-88.133436,Innovation Center,Innovation Center,UBS Wealth Management,www.ubs.com/fa/markwimmer,257 E Main Street,grn_stars
41.935873,-87.637995,Innovation Center,Innovation Center,"Global College Search Associates, LLC",globalcollegesearch.org,320 W. Oakdale Avenue,grn_stars
41.886838,-87.794443,Innovation Center,Innovation Center,Oak Park Development Corporation,www.opdc.net,104 N Oak Park Avenue,grn_stars
41.884931,-87.621996,Innovation Center,Innovation Center,Microsoft Technology Center Chicago,www.microsoft.com/mtc,Aon Center,grn_stars
41.890765,-87.624416,Innovation Center,Innovation Center,7wire Ventures,www.7wireventures.com,444 N. Michigan Ave,grn_stars
41.79859,-88.201273,Innovation Center,Innovation Center,Grid Connect,gridconnect.com,1630 W. Diehl Rd.,grn_stars
41.8883695,-87.6353645,Innovation Center,Innovation Center,Refresh Chicago,http://www.meetup.com/Refresh-Chicago,222 Merchandise Mart Plaza,grn_stars
42.114211,-87.878357,Innovation Center,Innovation Center,VentureLab,www.theventurelab.com,2100 Sanders Rd,grn_stars
41.910334,-87.680936,Innovation Center,Innovation Center,Center for Neighborhood Technology,http://www.cnt.org/,2125 W North Ave.,grn_stars
40.118271,-88.246835,Innovation Center,Innovation Center,Meyer Capel,meyercapel.com,306 W. Church Street,grn_stars
40.091115,-88.240154,Innovation Center,Innovation Center,CEO Roundtable,http://www.researchpark.illinois.edu/events/ceo-roundtable,60 Hazelwood Drive,grn_stars
40.091115,-88.240154,Innovation Center,Innovation Center,Designer-in-Residence,http://www.researchpark.illinois.edu/resources/designer-residence,60 Hazelwood Drive,grn_stars
,,Innovation Center,Innovation Center,Sustainable Business Center Incubator,www.sustainablebusinesscenter.com ,2900 W. Main St.,grn_stars
41.8883695,-87.6353645,Innovation Center,Innovation Center,Starter School,http://www.starterleague.com/,222 Merchandise Mart Plaza,grn_stars
41.7893998,-87.5963929,Innovation Center,Innovation Center,New Venture and Small Enterprise Lab,http://www.34701.org/,Polsky Center for Entrepreneurship at The U of C Booth School of Business,grn_stars
,,Innovation Center,Innovation Center,The Junto Institute,http://thejuntoinstitute.com/,,grn_stars
41.814192,-88.346238,Innovation Center,Innovation Center,Environmental Leverage Inc.,www.environmentalleverage.com,812 Dogwood Drive,grn_stars
40.0911149,-88.2401544,Innovation Center,Innovation Center,cuDBug,http://cudbug.org/,60 Hazelwood drive,grn_stars
42.298881,-89.0695015,Innovation Center,Innovation Center,Center for Product Development,http://www.eigerlab.org/prototyping.html,605 Fulton Ave.,grn_stars
,,Innovation Center,Innovation Center,Startup Institute Chicago,http://chicago.startupinstitute.com/,,grn_stars
40.0911149,-88.2401544,Innovation Center,Innovation Center,Champaign Organization of Developers and Engineers (C.O.D.E.),http://www.linkedin.com/groups/Champaign-Organization-Developers-Engineers-CODE-3725345/about,60 Hazelwood Drive,grn_stars
,,Innovation Center,Innovation Center,AVIA,,,grn_stars
41.882401,-87.637816,Innovation Center,Innovation Center,Illinois Technology Foundation,http://illinoistechfoundation.org/,20 N. Wacker Drive,grn_stars
,,Innovation Center,Innovation Center,Ensemble,http://ensemblehq.com/,,grn_stars
41.821973,-88.099362,Innovation Center,Innovation Center,Breakthrough Results,www.break-through.us,501 Robinwood Lane,grn_stars
41.889431,-87.803046,Innovation Center,Innovation Center,The Founding Moms,http://foundingmoms.com/,159 N. Marion,grn_stars
41.785863,-88.147289,Innovation Center,Innovation Center,West Suburban Angels,http://www.westsuburbanangels.com/,,grn_stars
,,Innovation Center,Innovation Center,WindyCitySDR,www.WindyCitySDR.com,3734 North Pine Grove Ave,grn_stars
42.098046,-88.522321,Innovation Center,Innovation Center,"Mountain Stream Group, Inc.",www.mountainstreamgroup.com,"376 E Jefferson, POB 549",grn_stars
40.703199,-89.593358,Innovation Center,Innovation Center,Jump Trading Simulation & Education Center,http://www.jumpsimulation.org/,1306 N. Berkeley Avenue,grn_stars
,,Innovation Center,Innovation Center,Biopharmix Consulting,www.biopharmixconsulting.com,,grn_stars
,,Innovation Center,Innovation Center,Fresh Startups,http://www.freshstartups.is/,,grn_stars
,,Innovation Center,Innovation Center,The Designation,http://www.thedesignation.co/,,grn_stars
41.884089,-87.648064,Innovation Center,Innovation Center,813 Launchpad,http://www.813launchpad.com,813 W Randolph St,grn_stars
41.877874,-87.652835,Innovation Center,Innovation Center,Inspire Business Center,http://www.inspirebusinesscenter.com/,1016 West Jackson Boulevard,grn_stars
41.883283,-87.651816,Innovation Center,Innovation Center,Onward Coworking,http://onwardcoworking.com/,954 W Washington Blvd,grn_stars
40.088973,-88.238754,Innovation Center,Innovation Center,Serra Ventures,http://www.serraventures.com/,2021 South First Street,grn_stars
42.241134,-88.316196,Innovation Center,Innovation Center,"Envision Sales & Marketing, Inc.",ESMsales.com,P.O. Box 828,grn_stars
,,Innovation Center,Innovation Center,Mission Main Street Grants,https://www.missionmainstreetgrants.com/,,grn_stars
42.20255,-88.038855,Innovation Center,Innovation Center,Product Development Technologies (PDT),www.pdt.com,One Corporate Drive,grn_stars
41.879804,-87.628283,Innovation Center,Innovation Center,Seyfarth Shaw LLP,http://www.seyfarth.com/Technology,,grn_stars
,,Innovation Center,Innovation Center,Aipil,www.aipil.com,,grn_stars
,,Innovation Center,Innovation Center,OMS TEST LISTING,www.orbitmedia.com,IGNORE,grn_stars
,,Innovation Center,Innovation Center,OMS TEST LISTING 2,Test,Test,grn_stars
41.8883695,-87.6353645,Innovation Center,Innovation Center,The Starter League,http://starterleague.com,222 W Merchandise Mart Plaza,grn_stars
41.896917,-87.643547,Innovation Center,Innovation Center,Jump Capital,www.jump-capital.com,600 W Chicago Ave,grn_stars
40.08943,-88.240302,Innovation Center,Innovation Center,Illinois Applied Research Institute,http://appliedresearch.illinois.edu/,2100 South Oak Street,grn_stars
41.910387,-87.681649,Innovation Center,Innovation Center,Free Range Office,http://www.freerangeoffice.com/, 2141 W North AveŠ—_,grn_stars
41.839298,-88.100513,Innovation Center,Innovation Center,"Erickson Law Group, PC",www.ericksonlawgroup.com,1749 S. Naperville Rd.,grn_stars
42.045769,-87.6823,Innovation Center,Innovation Center,Northshore Process Service Network,http://northshoreprocess.wix.com/northshore,1560 Sherman Avenue,grn_stars
38.7907212,-89.9894748,Innovation Center,Innovation Center,Metro East Start-Up Challenge,http://www.siue.edu/metroeaststartup/index.shtml,One North Research Drive,grn_stars
41.85837,-87.660311,Innovation Center,Innovation Center,BLUE1647,http://www.blue1647.com/,1647 S Blue Island Ave,grn_stars
41.8883695,-87.6353645,Innovation Center,Innovation Center,Chicago Startup Weekend,http://chicago.startupweekend.org/,222 Merchandise Mart Plaza,grn_stars
41.83158,-87.628021,Innovation Center,Innovation Center,Sigenics Inc.,www.sigenics.com,3440 S. Dearborn St.,grn_stars
,,Innovation Center,Innovation Center,Innovations 4 Entrepreneurs,http://business.comcast.com/i4e,,grn_stars
41.877658,-87.636196,Innovation Center,Innovation Center,Freeborn & Peters LLP,www.freeborn.com,311 S. Wacker Drive,grn_stars
41.874204,-87.682985,Innovation Center,Innovation Center,"Health, Technology, and Innovation",http://research.uillinois.edu/HTI,2242 W Harrison,grn_stars
41.883458,-87.654761,Innovation Center,Innovation Center,CivicLab,http://www.civiclab.us/,114 N Aberdeen St,grn_stars
41.8823108,-87.6328006,Innovation Center,Innovation Center,Clean Energy Challenge,http://www.cleanenergytrust.org/challenge/,2 North LaSalle Street,grn_stars
41.890277,-87.632247,Innovation Center,Innovation Center,Unified Equity,http://www.unifiedequity.com/,435 North LaSalle St,grn_stars
41.889028,-87.632804,Innovation Center,Innovation Center,Wellspring Worldwide,http://www.wellspringworldwide.com/,350 N LaSalle St.,grn_stars
40.13276,-88.217326,Innovation Center,Innovation Center,Product Manufactory,http://www.theproductmanufactory.com/,722 W Killarney St,grn_stars
,,Innovation Center,Innovation Center,STEMfunder,http://www.stemfunder.com/,,grn_stars
41.882264,-87.632828,Innovation Center,Innovation Center,Ms.Tech,http://ms-tech.co,2 N. LaSalle Street,grn_stars
41.882264,-87.632828,Innovation Center,Innovation Center,Grind Spaces Chicago,http://grindspaces.com/,2 North LaSalle Street,grn_stars
41.897247,-87.627903,Innovation Center,Innovation Center,Quinlan Social Enterprise Competition,http://www.luc.edu/quinlan/sec/,1 E Pearson St.,grn_stars
41.882707,-87.631169,Innovation Center,Innovation Center,Digital Professional Institute,digitalprofessionalinstitute.com,28 N Clark St,grn_stars
,,Innovation Center,Innovation Center,,,,grn_stars
41.802433,-88.131724,Innovation Center,Innovation Center,Rev3 Innovation Center,www.rev3dupage.com,1120 E Diehl Road,grn_stars
41.889148,-87.672775,Innovation Center,Innovation Center,IAEOU,www.iaeou.me,1821 Hubbard,grn_stars
,,Innovation Center,Innovation Center,IAEOU,www.iaeou.me,1821 Hubbard,grn_stars
41.880652,-87.63209,Innovation Center,Innovation Center,NewFrontier Holdings,http://www.nfholdings.com/,1130 W Monroe St.,grn_stars
,,Innovation Center,Innovation Center,,,,grn_stars
41.7995243,-87.5899322,Innovation Center,Innovation Center,Chicago Innovation Exchange,https://cie.uchicago.edu,1452 E 53rd Street,grn_stars
40.685355,-89.598803,Innovation Center,Innovation Center,The Nest,www.thenestpeoria.co,826B SW Adams,grn_stars
41.939752,-87.685156,Innovation Center,Innovation Center,Boone Management Group,http://boonemanagementgroup.com/,"2248 W. Belmont Ave, #38 ",grn_stars
41.896917,-87.643547,Innovation Center,Innovation Center,The Warehouse,http://www.thewarehousechi.com/,600 W. Chicago Ave,grn_stars
,,Innovation Center,Innovation Center,Project | Rocket Science,www.projectrocketscience.com,826B South West Adams Street,grn_stars
,,Innovation Center,Innovation Center,Startup Peoria,www.startupeoria.com,826B South West Adams Street,grn_stars
42.251247,-87.840431,Innovation Center,Innovation Center,Roundtable Healthcare Partners,http://www.otable.com,272 East Deerpath Road,grn_stars
41.886619,-87.627552,Innovation Center,Innovation Center,Shore Capital Partners,http://www.shorecp.com/,1 E. Wacker Drive,grn_stars
,,Innovation Center,Innovation Center,"Delaney Law, PC",http://delaney-law.com/,444 North Wabash Avenue,grn_stars
,,Innovation Center,Innovation Center,A1 Active Care,http://a1activecare.com,1016 W. Jackson Blvd.,grn_stars
41.88463,-87.637386,Innovation Center,Innovation Center,High Street Capital,http://www.highstreetcapital.com/,150 North Wacker Drive,grn_stars
41.895872,-87.635507,Innovation Center,Innovation Center,NextSpace River North,http://nextspace.us/nextspace-river-north/,230 W Superior Street,grn_stars
41.886006,-87.644775,Innovation Center,Innovation Center,Catalyze Chicago,http://www.catalyzechicago.org/,650 W Lake St ,grn_stars
42.271131,-89.093995,Innovation Center,Innovation Center,Code for Rockford,,,grn_stars
,,Innovation Center,Innovation Center,,,,grn_stars
,,Innovation Center,Innovation Center,"The Law Offices of Marc J. Lane, P.C.",www.marcjlane.com,180 N. LaSalle Street,grn_stars
,,Innovation Center,Innovation Center,Geek Breakfast,http://www.eigerlab.org/eigerlab-announces-a-new-networking-event-for-the-it-community-geek-breakfast-2/,,grn_stars
41.8581268,-87.6238274,Innovation Center,Innovation Center,Coalition: Energy,http://coalitionspace.microoffice.com/location/loop/,18th South Michigan Avenue ,grn_stars
38.524552,-89.133648,Innovation Center,Innovation Center,Kaskaskia College Institute for Entrepreneurial Success Business Incubator ,https://www.kaskaskia.edu/ISBDC/INC.aspx,325 South Poplar,grn_stars
41.88837,-87.635364,Innovation Center,Innovation Center,MATTER,http://www.matterchicago.com/,222 W Merchandise Mart Plaza,grn_stars
42.1539334,-87.8410311,Innovation Center,Innovation Center,"Law Office of Lesley A. Wallerstein, LLC",www.wallerstein-ip.com,500 Lake Cook Road,grn_stars
,,Innovation Center,Innovation Center,Straight North,http://www.straightnorth.com/,30 W. Monroe Street,grn_stars
,,Innovation Center,Innovation Center,Inspire Business Center,http://inspirebusinesscenter.com/,1016 W Jackson Blvd,grn_stars
,,Innovation Center,Innovation Center,EcoFaire Accelerator,http://www.EcoFaireEnterprises.com,8025 Lamon Str,grn_stars
,,Innovation Center,Innovation Center,celumium - The future of Brand and Product Management,http://www.celum.com/company/events/upcoming-events/view/celumium-chicago-2014,610 S Michigan Ave,grn_stars
41.8883695,-87.6353645,Innovation Center,Innovation Center,Internet of Things Chicago Meet-Up,https://www.linkedin.com/groups/Internet-Things-IoT-Chicago-6706690,222 West Merchandise Mart Plaza,grn_stars
,,Innovation Center,Innovation Center,"Diversity Agreements, PCS",www.diversityagreementspcs.com,501 Kenyon Drive,grn_stars
,,Innovation Center,Innovation Center,Operation: Startup,www.operationstartup.co,,grn_stars
41.879659,-87.629045,Innovation Center,Innovation Center,Beecken Petty O'Keefe & Company,http://bpoc.com/index.html,131 South Dearborn Street,grn_stars
41.881157,-87.63772,Innovation Center,Innovation Center,CME Group,http://www.cmegroup.com/liquidity-ventures.html,20 South Wacker Drive,grn_stars
,,Innovation Center,Innovation Center,Corazon Capital,https://sam-yagan.squarespace.com/about/,,grn_stars
,,Innovation Center,Innovation Center,,,,grn_stars
41.925024,-87.943015,Innovation Center,Innovation Center,Duchossois Capital Management,http://www.dcmllc.com/,845 Larch Avenue,grn_stars
41.881186,-87.63744,Innovation Center,Innovation Center,Creation Investments Capital Management LLC,http://creationinvestments.com/,30 South Wacker Drive,grn_stars
,,Innovation Center,Innovation Center,,,,grn_stars
41.89954,-87.624471,Innovation Center,Innovation Center,Edgewater Funds,http://edgewater.cierant.com/,900 N. Michigan Ave.,grn_stars
41.894755,-87.624649,Innovation Center,Innovation Center,Flexpoint Ford LLC,http://flexpointford.com/#home,676 N Michigan Avenue,grn_stars
,,Innovation Center,Innovation Center,,,,grn_stars
41.879633,-87.631869,Innovation Center,Innovation Center,Frontenac Company,http://frontenac.com/,135 South LaSalle Street,grn_stars
41.884157,-87.636474,Innovation Center,Innovation Center,Geneva Glen Capital,http://www.genevaglencapital.com/,123 N. Wacker Drive,grn_stars
41.888121,-87.63285,Innovation Center,Innovation Center,GTCR LLC,http://www.gtcr.com/,300 N. LaSalle St.,grn_stars
41.880958,-87.636352,Innovation Center,Innovation Center,Harrison Street Real Estate Capital,http://www.harrisonst.com/,71 S. Wacker Drive,grn_stars
41.894755,-87.624649,Innovation Center,Innovation Center,Lake Capital Management LLC,http://www.lakecapital.com/default.asp,676 North Michigan Ave,grn_stars
41.882281,-87.630193,Innovation Center,Innovation Center,LaSalle Capital,http://www.lasallecapitalgroup.com/index.html,5710 Three First National Plaza,grn_stars
41.880164,-87.636483,Innovation Center,Innovation Center,Linden Capital Partners,http://www.lindenllc.com/,111 S. Wacker Drive,grn_stars
42.048193,-87.681328,Innovation Center,Innovation Center,Lionbird Ventures,http://lionbird.com/,708 Church Street,grn_stars
41.882219,-87.64053,Innovation Center,Innovation Center,Madison Capital Partners Corp.,http://madison.net/,500 West Madison,grn_stars
41.8824,-87.6305,Innovation Center,Innovation Center,Madison Dearborn Partners,http://www.mdcp.com/,Three First National Plaza,grn_stars
41.888782,-87.630243,Innovation Center,Innovation Center,Mesirow Financial Private Equity,http://www.mesirowfinancial.com/privateequity/,353 North Clark Street,grn_stars
42.153859,-87.974958,Innovation Center,Innovation Center,Mid Oaks Investments LLC,http://www.midoaks.com/index.html,750 Lake Cook Road,grn_stars
,,Innovation Center,Innovation Center,,,,grn_stars
41.88541,-87.622597,Innovation Center,Innovation Center,Muller & Monroe Asset Management,http://www.m2am.com/,180 North Stetson Avenue,grn_stars
,,Innovation Center,Innovation Center,,,,grn_stars
41.885567,-87.636592,Innovation Center,Innovation Center,Prairie Capital LP,http://www.prairie-capital.com/index2.html,191 North Wacker Drive,grn_stars
41.880469,-87.636437,Innovation Center,Innovation Center,Pritzker Group Private Capital,http-//www.pritzkergroup.com/private-capital,111 South Wacker Drive,grn_stars
41.882186,-87.63448,Innovation Center,Innovation Center,Prospect Partners,http://www.prospect-partners.com/,200 West Madison Street,grn_stars
41.883312,-87.638821,Innovation Center,Innovation Center,RCP Advisors,http://www.rcpadvisors.com/,100 N. Riverside Plaza,grn_stars
42.045916,-87.682299,Innovation Center,Innovation Center,Silver Oaks Service Partners LLC,http://www.silveroaksp.com/,1560 Sherman Avenue,grn_stars
41.889469,-87.622828,Innovation Center,Innovation Center,Sterling Partners,http://www.sterlingpartners.com/,401 N. Michigan Ave.,grn_stars
41.882267,-87.635019,Innovation Center,Innovation Center,Svoboda Capital Partners,http://www.svoco.com/,One North Franklin Street,grn_stars
41.88337,-87.647874,Innovation Center,Innovation Center,Synetro Group LLC,http://www.synetro.com/,810 West Washington Blvd,grn_stars
41.890016,-87.632658,Innovation Center,Innovation Center,,http://www.thomabravo.com/,300 North La Salle Street,grn_stars
,,Innovation Center,Innovation Center,,,,grn_stars
41.880332,-87.634644,Innovation Center,Innovation Center,Victory Park Capital,http://www.victoryparkcapital.com/,227 West Monroe Street,grn_stars
41.886066,-87.635728,Innovation Center,Innovation Center,Water Street Healthcare Partners,http://waterstreet.com/,333 West Wacker Drive ,grn_stars
41.886066,-87.635728,Innovation Center,Innovation Center,Waud Capital Partners,http://www.waudcapital.com/index.html,300 North LaSalle Street,grn_stars
42.186579,-87.802284,Innovation Center,Innovation Center,Waveland Investments,http://www.wavelandinvestments.com/index.html,1850 Second Street,grn_stars
41.894755,-87.624649,Innovation Center,Innovation Center,Wind Point Partners,http://www.wppartners.com/,676 N. Michigan Avenue,grn_stars
41.993593,-87.861664,Innovation Center,Innovation Center,Wynnchurch Capital,http://www.wynnchurch.com/,6250 North River Road,grn_stars
,,Innovation Center,Innovation Center,Small Business Loans,www.ezdinero.com,,grn_stars
41.895259,-87.638966,Innovation Center,Innovation Center,Coalition Impact,http://coalitionimpact.com/,405 West Superior Street,grn_stars
,,Innovation Center,Innovation Center,,,,grn_stars
,,Innovation Center,Innovation Center,,,,grn_stars
41.896322,-87.668248,Innovation Center,Innovation Center,Building Blocks,http://bblocks.com/office-space-shared/,1620 W Chicago Avenue,grn_stars
41.880489,-87.630268,Innovation Center,Innovation Center,Level Office,http://www.leveloffice.com/co-working/,73 W Monroe Street,grn_stars
41.885394,-87.65357,Innovation Center,Innovation Center,Forum Coworking,http://forumcoworking.com/,1035 W Lake St,grn_stars
41.898205,-87.651563,Innovation Center,Innovation Center,Workshop Chicago LLC,http://workshopchicago.co/#home,935 W. Chestnut Street,grn_stars
